#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
182,"Buttercup","Jack Stauber",70,120,"hypnagogic pop, pittsburgh indie, pov: indie","Pop, Rock","Pop Food",2017-03-25,03:28,71,37,72,81,55,0,20,-9,G Major,4,2023-12-26,2mlGPkAx4kwF8Df0GlScsC,"Plopscotch Records",9B,https://p.scdn.co/mp3-preview/036e4637e24d17133016f3fbe80d55891f300533?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d2b66d95bccbf64354358612
183,"Summertime Sadness","Lana Del Rey",85,112,"art pop, pop","Pop","Born To Die - The Paradise Edition",2012-01-01,04:25,56,65,5,0,24,0,10,-7,C♯/D♭ Minor,4,2023-12-26,3BJe4B8zGnqEdQPMvfVjuS,"Polydor Records",12A,,https://i.scdn.co/image/ab67616d00004851ebc8cfac8b586bc475b04918
184,"goosebumps","Travis Scott",87,130,"hip hop, rap, slap house","Hip Hop, Electronic","Birds In The Trap Sing McKnight",2016-09-16,04:03,84,73,8,0,43,0,10,-3,G Major,4,2023-12-26,6gBFPUFcJLzWGx4lenP6h2,"Cactus Jack / Epic",9B,https://p.scdn.co/mp3-preview/5c45fee2743d39984ed2c1e2493d04a42d626f81?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce
185,"High By The Beach","Lana Del Rey",71,132,"art pop, pop","Pop","Honeymoon",2015-09-18,04:17,54,49,24,1,10,0,10,-11,B Minor,4,2023-12-26,7g3htkaLz4ETFn0cifwM3y,"Polydor Records",10A,,https://i.scdn.co/image/ab67616d00004851a3b3f48ca81acacb3ad4ec8a
186,"THE BADDEST","K/DA,(G)I-DLE,Wolftyla,Bea Miller,League of Legends",69,150,"k-pop girl group, trap queen, alt z, pop, talent show, speedrun, video game music","Pop, Electronic, R&B, Classical","THE BADDEST",2020-08-27,02:42,68,86,2,0,72,0,20,-4,A#/B♭ Minor,4,2023-12-26,2V4Fx72svQRxrFvNT1eq5f,"Riot Games",3A,https://p.scdn.co/mp3-preview/7f06e95312c04b566ba0598d5fcf17a4810c616a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517158ec602fe6e8165cae6091
187,"For Whom The Bell Tolls - Remastered","Metallica",75,118,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Ride The Lightning (Remastered)",1984-07-26,05:09,52,86,1,0,25,0,0,-6,C Major,4,2023-12-26,2dXsILW8gzkosqleHAvl0v,"Blackened Recordings / Universal Music",8B,,https://i.scdn.co/image/ab67616d000048519ad3e9959f48d513886b8933
188,"Seek & Destroy - Remastered","Metallica",69,141,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Kill 'Em All (Remastered)",1983-07-24,06:54,45,96,4,1,45,20,0,-5,A Major,4,2023-12-26,28WmNsclKsrVmdv3tDmoYU,"Blackened Recordings / Universal Music",11B,,https://i.scdn.co/image/ab67616d00004851d30fcf6340831edbafb45e38
189,"Crazy Train","Ozzy Osbourne",79,138,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock","Rock, Metal","Blizzard Of Ozz (40th Anniversary Expanded Edition)",2020-09-18,04:53,45,91,41,0,52,10,20,-4,A Major,4,2023-12-26,7ACxUo21jtTHzy7ZEV56vU,"Epic/Legacy",11B,https://p.scdn.co/mp3-preview/82413173824c77d38be0f2db4456ebf289d12f05?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851475ca6e5c1ce0ef70740c3c6
190,"Gimme Love","Joji",60,127,"viral pop","Pop","Gimme Love",2020-04-16,03:34,48,63,70,2,7,10,20,-7,F Major,3,2023-12-26,2hfoyc7ve6xM4ZEiNIiU1B,"88rising Music/Warner Records",7B,https://p.scdn.co/mp3-preview/9f01df4471f9ffc75c5f32ebcc759c721c32a249?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b6d007e03bcf0712d7735bd7
191,"Justin Bieber Wrist","BABY GRAVY,Yung Gravy,bbno$",37,164,"meme rap, minnesota hip hop, canadian hip hop, dark trap","Hip Hop","Baby Gravy 2",2020-02-14,02:43,70,62,43,0,79,20,20,-7,C♯/D♭ Minor,4,2023-12-26,1Lg8ayJsmrTHzf619nSugF,"Baby Gravy",12A,https://p.scdn.co/mp3-preview/8be8ca28559b68a13b80b061e50a0a68fd01b2d4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485115f04c6e3d7c57a5a4348bca
192,"1 Thot 2 Thot Red Thot Blue Thot","Yung Gravy",59,80,"meme rap, minnesota hip hop","Hip Hop","Snow Cougar",2018-05-04,02:11,79,77,15,0,69,20,10,-6,F#/G♭ Major,4,2023-12-26,7LptQZjp5wgdYDQZPjOV9O,"Universal Records",2B,,https://i.scdn.co/image/ab67616d000048515ca7079fad6246966d57dc2c
193,"Savurdu Yarrani","Savurdu Yarrani Reis",0,110,"","","Savurdu Yarrani",2021-04-20,09:57,69,93,39,0,82,0,10,-4,C Major,4,2023-12-26,3AMu3n96f3psHCV0TPmuYV,"Savurdu Yarrani Reis",8B,,https://i.scdn.co/image/ab67616d0000485150ba535a7ef71342eaa3766a
194,"HUMBLE.","Kendrick Lamar",85,150,"conscious hip hop, hip hop, rap, west coast rap","Hip Hop","DAMN.",2017-04-14,02:57,91,62,0,0,42,10,10,-7,C♯/D♭ Minor,4,2023-12-26,7KXjTSCq5nL1LoYtL7XAwS,"Aftermath",12A,,https://i.scdn.co/image/ab67616d000048518b52c6b9bc4e43d873869699
195,"iunno","BABY GRAVY,Yung Gravy,bbno$",42,86,"meme rap, minnesota hip hop, canadian hip hop, dark trap","Hip Hop","iunno",2019-11-29,02:37,91,40,24,0,57,20,0,-12,C Minor,4,2023-12-26,02TmyBZCgcVihv9PVK9Mw2,"Baby Gravy",5A,https://p.scdn.co/mp3-preview/d69d69b5606ea2d686191dcc454c083694bf727f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485145c4d0ecf58ec70bbff955d8
196,"Therefore I Am","Billie Eilish",72,94,"art pop, pop","Pop","Therefore I Am",2020-11-12,02:54,89,34,22,13,72,0,0,-8,B Minor,4,2023-12-26,54bFM56PmE4YLRnqpW6Tha,"Darkroom/Interscope Records",10A,,https://i.scdn.co/image/ab67616d000048517a152619a7b55bc621d07901
197,"Aşk Siparişle Gelmiyor","Kobra Murat",2,130,"","","Aşk Siparişle Gelmiyor",2021-01-07,03:58,77,76,2,0,49,10,40,-9,C♯/D♭ Minor,4,2023-12-26,44ykAsuaHET8GIi8sh5WhJ,"MD Production",12A,https://p.scdn.co/mp3-preview/6d31917cef8977b76ea15243b1ce88ff6e54f9b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7581662cc80bd54f7a94064
198,"Blitzkrieg - Remastered","Metallica",45,99,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Ride The Lightning (Deluxe / Remastered)",1984-07-26,03:36,49,97,0,43,59,0,0,-6,E Minor,4,2023-12-26,5kAbFh3llmdpR8IWJ76eVy,"Blackened Recordings / Universal Music",9A,,https://i.scdn.co/image/ab67616d0000485196a926d07aea417327ea024a
199,"Nothing Else Matters","Metallica",81,142,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Metallica",1991-08-12,06:28,55,36,5,0,16,0,0,-11,E Minor,3,2023-12-26,0nLiqZ6A27jJri2VCalIUs,"Blackened Recordings / Universal Music",9A,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802
200,"Sokaklarda Kralım Ben - Lord Of The Underground","Killa Hakan",0,140,"turkish hip hop, turkish trap","Hip Hop","Fight Kulüp",2019-08-02,04:24,76,69,8,0,41,0,30,-4,D Major,4,2023-12-26,5wsv9peAWRO2h0FtpzobP2,"Wovie",10B,,https://i.scdn.co/image/ab67616d0000485124045ab3d153d558d7f2efc1
201,"Chippin' In","Damian Ukeje,P.T. Adamczyk,Kerry Eurodyne",53,88,"video game music, ","Classical","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:35,40,89,0,0,49,0,30,-3,B Major,4,2023-12-26,3GR6MLpg7XXplpaXYyzoXa,"Lakeshore Records",1B,https://p.scdn.co/mp3-preview/66e756216cf60e8acc8957a49bd7eefe41a34b51?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
202,"Likewise","RAT BOY,IBDY",50,100,"english indie rock, ","Rock","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,02:13,60,84,3,40,37,0,30,-6,F Minor,4,2023-12-26,5YhyG5A82Lk5K0V9bcatlo,"Lakeshore Records",4A,https://p.scdn.co/mp3-preview/2d8d5580a66dc3a3d86200c96e9418e8077f84f7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
203,"Night City","R E L,Artemis Delta",54,180,"","","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:13,38,70,12,0,13,10,0,-6,G#/A♭ Major,3,2023-12-26,4dK0YKNUAMEV58MZxqN359,"Lakeshore Records",4B,https://p.scdn.co/mp3-preview/2f06555a3a545649168f38e8b80e84dfd6df5258?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
204,"Dead Pilot","Sebastian Robertson,Daniel Davies,Keine",37,160,"horror synth, ","Easy listening","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:12,68,82,1,6,64,0,0,-4,C♯/D♭ Major,4,2023-12-26,31SAL7FDdiOuOAquqczxXG,"Lakeshore Records",3B,https://p.scdn.co/mp3-preview/fcd37a21a4ccd7b1cdbcee68b9e693dedbc7af76?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
205,"Violence","Le Destroy,The Red Glare",41,154,"","","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:26,40,96,1,7,12,10,0,-3,G#/A♭ Major,4,2023-12-26,0geuhCDSgAnlaPpPAS6S18,"Lakeshore Records",4B,https://p.scdn.co/mp3-preview/10140e4ef0ccd22e5230551237bad0bc9103ccab?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
206,"Tatted On My Face (feat. 37 Heartbreak)","Konrad OldMoney,Don Mara,37 Heartbreak",37,94,"","","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:05,87,88,18,0,76,10,10,-5,G#/A♭ Minor,4,2023-12-26,0bKHrxpyzhtxh0Qev2gYBe,"Lakeshore Records",1A,https://p.scdn.co/mp3-preview/ccee39a0a651e50309eee75fd3da87e9f7f6e3ad?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
207,"Domination","Pantera",66,141,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal","Metal, Rock","Cowboys from Hell",1990-07-20,05:05,37,89,0,0,56,0,10,-6,D Major,4,2023-12-26,769cLRTw2y6KRdkFWFkxtu,"Rhino",10B,https://p.scdn.co/mp3-preview/edd450b09d04f8edfb75b78074f72d75872b51ee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510ce52f4ba340a1e459e6a978
208,"Hollow","Pantera",61,100,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal","Metal, Rock","Vulgar Display of Power",1992-02-21,05:45,27,69,0,5,35,0,0,-11,B Major,4,2023-12-26,1lM1ZHTvfKi5CMRjsZ4Sg9,"Atlantic Records",1B,https://p.scdn.co/mp3-preview/9de7974dbbe8ebb65d1211de36836cc5cec1e96b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851347c0a40c1e3f0c890a6d9d6
209,"Piss","Pantera",49,106,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal","Metal, Rock","Piss",2012-04-06,04:22,35,95,0,0,16,0,20,-4,D Major,4,2023-12-26,5glW68ECkgLLPlleSdJa28,"Rhino Atlantic",10B,https://p.scdn.co/mp3-preview/a768c0dd885303cf4a5c4c3c8e3c0c20be5026a2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851351e5afce42349a9550050de
210,"Bring Me To Life","Evanescence",85,95,"alternative metal","Metal","Fallen",2003-03-04,03:55,33,94,1,0,30,0,20,-3,E Minor,4,2023-12-26,0COqiPhxzoWICwFCS4eZcp,"The Bicycle Music Company",9A,,https://i.scdn.co/image/ab67616d0000485125f49ab23f0ec6332efef432
211,"Yellow","Coldplay",90,173,"permanent wave, pop","Rock, Pop","Parachutes",2000-07-10,04:26,43,66,0,0,28,0,20,-7,B Major,4,2023-12-26,3AJwUDP919kvQ9QcozQPxg,"Parlophone UK",1B,https://p.scdn.co/mp3-preview/c0d9119dc69cae75baf6463e21e43f433fdf5ff4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513d92b2ad5af9fbc8637425f0
212,"The Scientist","Coldplay",86,146,"permanent wave, pop","Rock, Pop","A Rush of Blood to the Head",2002-08-08,05:09,56,44,73,0,21,0,10,-7,F Major,4,2023-12-26,75JFxkI2RXiU7L9VXzMkle,"Parlophone Records Limited",7B,https://p.scdn.co/mp3-preview/cb283ce76eeee06a724b942d36a140cc088dd50f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de09e02aa7febf30b7c02d82
213,"Something Just Like This","The Chainsmokers,Coldplay",74,103,"pop, permanent wave","Rock, Pop","Something Just Like This",2017-02-22,04:07,61,65,3,0,51,0,10,-7,B Minor,4,2023-12-26,1dNIEtp7AY3oDAKCGg2XkH,"Disruptor Records/Columbia",10A,https://p.scdn.co/mp3-preview/1d4d3e58eaa3925684be0a0e3465d234e565e20e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f79b7f08426e2899a832d3e6
214,"Hymn for the Weekend","Coldplay",84,90,"permanent wave, pop","Rock, Pop","A Head Full of Dreams",2015-12-04,04:18,49,69,21,0,41,0,30,-6,C Minor,4,2023-12-26,3RiPr603aXAoi4GHyXx0uy,"Parlophone UK",5A,https://p.scdn.co/mp3-preview/cb0aa0a64ef56a161fbe2b298174cd69d8a71a9d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ff7c3580d429c8212b9a3b6
215,"Up&Up","Coldplay",69,164,"permanent wave, pop","Rock, Pop","A Head Full of Dreams",2015-12-04,06:45,48,72,5,0,25,0,10,-5,G Major,4,2023-12-26,31L9yLXSj6LpCFupyMV6CR,"Parlophone UK",9B,https://p.scdn.co/mp3-preview/1e56d4195fe90c9e576cc544b257b8d5e1a0f607?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ff7c3580d429c8212b9a3b6
216,"Adventure of a Lifetime","Coldplay",82,112,"permanent wave, pop","Rock, Pop","A Head Full of Dreams",2015-12-04,04:23,64,92,0,0,53,0,10,-4,G Major,4,2023-12-26,69uxyAqqPIsUyTO8txoP2M,"Parlophone UK",9B,https://p.scdn.co/mp3-preview/0b666b9a07035a659c7e5b7cb754f1b81bf1535b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ff7c3580d429c8212b9a3b6
217,"Blue Jeans","Lana Del Rey",69,118,"art pop, pop","Pop","Born To Die - The Paradise Edition",2012-01-01,03:29,56,84,42,0,49,0,0,-4,D#/E♭ Major,4,2023-12-26,4RyK6N4IQ85xxLgguQAFH5,"Polydor Records",5B,,https://i.scdn.co/image/ab67616d00004851ebc8cfac8b586bc475b04918
218,"Norman fucking Rockwell","Lana Del Rey",77,78,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,04:08,22,20,97,6,14,0,0,-13,F Major,1,2023-12-26,3RIgHHpnFKj5Rni1shokDj,"Polydor Records",7B,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
219,"Fuck it I love you","Lana Del Rey",71,130,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,03:38,53,45,90,0,18,0,10,-11,A Minor,4,2023-12-26,7MtVPRGtZl6rPjMfLoI3Lh,"Polydor Records",8A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
220,"Ride","Lana Del Rey",70,94,"art pop, pop","Pop","Born To Die - The Paradise Edition",2012-01-01,04:49,37,69,13,0,19,0,30,-6,C Major,4,2023-12-26,7yFMhCJOsH7khgpdnyrZAZ,"Polydor Records",8B,,https://i.scdn.co/image/ab67616d00004851ebc8cfac8b586bc475b04918
221,"In the End","Linkin Park",50,105,"alternative metal, nu metal, post-grunge, rap metal, rock","Metal, Rock","Hybrid Theory (20th Anniversary Edition)",2020-10-09,03:36,56,84,1,0,46,0,0,-7,D#/E♭ Minor,4,2023-12-26,6zyrb7dW1IR4Hrc8nXJsln,"Warner Records",2A,https://p.scdn.co/mp3-preview/4f11edb3d2f60ef8f2960bf87b7246b371b58e5c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f1a378f8bcaa4be358f02ca2
222,"Numb","Linkin Park",60,110,"alternative metal, nu metal, post-grunge, rap metal, rock","Metal, Rock","Meteora (Bonus Edition)",2003-09-16,03:05,50,86,0,0,24,0,60,-4,A Major,4,2023-12-26,1y1sChqjzdNWzwdHQADMrR,"Warner Records",11B,https://p.scdn.co/mp3-preview/15e1178c9eb7f626ac1112ad8f56eccbec2cd6e5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485189a8fab8bf8cd2b77da1fd17
223,"Crawling","Linkin Park",49,105,"alternative metal, nu metal, post-grunge, rap metal, rock","Metal, Rock","Hybrid Theory (20th Anniversary Edition)",2020-10-09,03:28,58,70,5,0,28,0,50,-6,E Major,4,2023-12-26,1BfzeCKzo8xSvJcYLmnP8f,"Warner Records",12B,https://p.scdn.co/mp3-preview/d91cf888016a959b3d39c9f26de1d696be481545?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f1a378f8bcaa4be358f02ca2
224,"Fear of the Dark - 2015 Remaster","Iron Maiden",71,110,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","Fear of the Dark (2015 Remaster)",1992-00-00,07:18,31,87,0,0,23,0,20,-6,D Minor,4,2023-12-26,6p8eFfPw3nQkf37aT3AkmK,"Parlophone UK",7A,https://p.scdn.co/mp3-preview/389dfcb3d079cfe69e9b94b42817711510ef3716?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510dda9c11454b9053d07f585a
225,"My Immortal","Evanescence",75,79,"alternative metal","Metal","Fallen",2003-03-04,04:22,19,27,86,0,10,0,10,-9,A Major,4,2023-12-26,4UzVcXufOhGUwF56HT7b8M,"The Bicycle Music Company",11B,,https://i.scdn.co/image/ab67616d0000485125f49ab23f0ec6332efef432
226,"Stairway to Heaven - Remaster","Led Zeppelin",79,82,"album rock, classic rock, hard rock, rock","Rock","Led Zeppelin IV (Deluxe Edition)",1971-11-08,08:02,34,34,58,0,20,0,10,-12,A Minor,4,2023-12-26,5CQ30WqJwcep0pYcV4AMNc,"Atlantic Records",8A,https://p.scdn.co/mp3-preview/337c8d45ac66899bc2db9ef3ed9438fe1d035ab1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c8a11e48c91a982d086afc69
227,"Run to the Hills - 2015 Remaster","Iron Maiden",72,174,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","The Number of the Beast (2015 Remaster)",1982-00-00,03:53,25,94,3,0,46,0,10,-5,C Major,4,2023-12-26,4Zc7TCHzuNwL0AFBlyLdyr,"Parlophone UK",8B,https://p.scdn.co/mp3-preview/8e4a64bb7e209db7364c3f36da1ee4cc4800b087?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515c29a88ba5341ca428f0c322
228,"Doin' Time","Lana Del Rey",82,145,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,03:22,64,56,40,0,52,0,0,-11,G Minor,4,2023-12-26,0Oqc0kKFsQ6MhFOLBNZIGX,"Polydor Records",6A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
229,"Breaking the Law","Judas Priest",73,164,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","British Steel",1980-00-00,02:33,36,96,2,0,49,0,10,-6,D Major,4,2023-12-26,2RaA6kIcvomt77qlIgGhCT,"Sony Music CG",10B,https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be0e5ebab8c61469b1ff9f62
230,"No One Like You - 2015 Remaster","Scorpions",42,118,"album rock, german hard rock, german metal, german rock, hard rock, rock","Rock, Metal","Blackout",1982-03-29,03:58,44,80,2,0,70,0,10,-3,A Minor,4,2023-12-26,0hLQWHwB6GZlkASpS7DkdW,"BMG Rights Management GmbH",8A,,https://i.scdn.co/image/ab67616d00004851fcb46839cfb5aa9c92c7bc0f
231,"Stomp! - Single Version","The Brothers Johnson",62,120,"classic soul, disco, funk, p funk, post-disco, quiet storm, soul","R&B","Strawberry Letter 23: The Very Best Of The Brothers Johnson",2003-01-01,04:07,86,78,15,3,93,0,0,-8,A#/B♭ Major,4,2023-12-26,3EG65y2LtxWjfydabHdItb,"A&M",6B,,https://i.scdn.co/image/ab67616d0000485179956b5acca04ed583ba74f3
232,"Little Lies - 2017 Remaster","Fleetwood Mac",50,125,"album rock, classic rock, rock, soft rock, yacht rock","Rock","Tango in the Night (2017 Remaster)",1987-04-14,03:41,64,65,22,0,87,0,0,-10,D Major,4,2023-12-26,4EcM86vNf0QIOGkpf4O0UP,"Rhino/Warner Records",10B,https://p.scdn.co/mp3-preview/aa049a8851031bd8e5636fa91f51041bdafc59d2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e8556a4e368fe3871df5de59
233,"Wanna Be Startin' Somethin'","Michael Jackson",62,122,"r&b, soul","R&B","Thriller 25 Super Deluxe Edition",2008-02-08,06:02,85,92,2,36,90,0,0,-4,F#/G♭ Minor,4,2023-12-26,2kulOHR2XY6YDZCWXb38hn,"Epic/Legacy",11A,https://p.scdn.co/mp3-preview/0ab4142541b9652bf3b7c5af3bfac81481371f88?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514121faee8df82c526cbab2be
234,"Live Is Life - Live","Opus",58,94,"austropop","Pop","Millennium Edition",1998-01-01,04:17,62,93,20,0,60,0,90,-6,A Minor,4,2023-12-26,5AUByBgSqf3a9Sgtp142D2,"Polydor",8A,,https://i.scdn.co/image/ab67616d000048510661866bf87bfa3c09af2e84
235,"Slave to the Rhythm","Michael Jackson",53,125,"r&b, soul","R&B","XSCAPE",2014-05-09,04:15,74,96,15,0,72,0,30,-2,C♯/D♭ Major,4,2023-12-26,4h5KB1btt2aZBq9EJHmWF4,"Epic/MJJ",3B,https://p.scdn.co/mp3-preview/a6f4dc8102d4886955f552422bb9b99f5c4b4292?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ed81569cdc08ab5c2dc5bd91
236,"I Mean It (feat. Remo)","G-Eazy,Remo",70,140,"indie pop rap, oakland hip hop, pop rap, rap, ","Hip Hop","These Things Happen",2014-06-20,03:56,71,56,13,0,14,10,10,-6,A#/B♭ Major,4,2023-12-26,6jmTHeoWvBaSrwWttr8Xvu,"BPG/RVG/RCA Records",6B,https://p.scdn.co/mp3-preview/65fc6e30e41d1253880731912a1e3d0f0033e3ad?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bdfe4efd674482cf5ac88c99
237,"roxstar","raspy,Bangers Only",43,130,"pittsburgh rap, sad rap, ","Hip Hop","roxstar",2020-04-15,02:30,86,54,23,0,44,0,10,-7,C♯/D♭ Major,4,2023-12-26,0o2Jngx6YVivDjE6RqqFlF,"lil rxspy",3B,https://p.scdn.co/mp3-preview/57c17e1e69e54057c1150185f2a9be4d999c3ffe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517a6fd747a5f782ed517b60fc
238,"Take Me To Church","Hozier",85,129,"irish singer-songwriter, modern rock, pov: indie","Folk/Acoustic, Rock, Pop","Hozier",2014-07-20,04:01,57,66,63,0,44,0,10,-5,E Minor,4,2023-12-26,3dYD57lRAUcMHufyqn9GcI,"Universal-Island Records Ltd.",9A,,https://i.scdn.co/image/ab67616d000048517a9bf5f82e32d33d4503fe7b
239,"The Unforgiven","Metallica",74,139,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Metallica",1991-08-12,06:26,54,58,1,0,24,0,20,-10,G Major,4,2023-12-26,4aYLAF6ckQ5ooGGGM7sWAa,"Blackened Recordings / Universal Music",9B,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802
240,"Wasting Love - 2015 Remaster","Iron Maiden",64,143,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","Fear of the Dark (2015 Remaster)",1992-00-00,05:51,32,67,1,0,29,0,0,-5,E Minor,4,2023-12-26,2KKLuHN6zDxVnWtFKO8vo4,"Parlophone UK",9A,https://p.scdn.co/mp3-preview/f1a3c5fb91efcbd989b4c8e62b7d57c366bc16eb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510dda9c11454b9053d07f585a
241,"Around the World","Daft Punk",74,121,"electro, filter house, rock","Hip Hop, Electronic, Rock","Homework",1997-01-17,07:09,96,80,0,89,84,10,0,-5,G Major,4,2023-12-26,1pKYYY0dkg23sQQXi0Q5zN,"Daft Life Ltd./ADA France",9B,https://p.scdn.co/mp3-preview/069ca7413057323193028d0992abac9980c7f3c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ac778cc7d88779f74d33311
242,"Wind Of Change","Scorpions",80,152,"album rock, german hard rock, german metal, german rock, hard rock, rock","Rock, Metal","Crazy World",1990-01-01,05:12,45,52,32,0,25,0,10,-10,C Major,4,2023-12-26,3ovjw5HZZv43SxTwApooCM,"Island Mercury",8B,,https://i.scdn.co/image/ab67616d00004851787674b6a114f98cad6f834b
243,"You're My Heart, You're My Soul","Modern Talking",42,117,"europop, synthpop","Pop","25 Years Of Disco-Pop",2010-01-25,03:49,83,77,14,1,79,0,20,-6,C♯/D♭ Minor,4,2023-12-26,6jmNxPA5i0pnaSJ5u3TCz0,"NITRON media",12A,https://p.scdn.co/mp3-preview/b899799bed6f60cf65f9c1f6eae070dbaf1ac3c3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513887ac13e99662a35ba278be
244,"Stayin' Alive","Bee Gees",78,104,"disco, mellow gold, soft rock","R&B, Rock","Greatest",1979-01-01,04:45,70,83,3,1,95,0,10,-7,A#/B♭ Minor,4,2023-12-26,3mRM4NM8iO7UBqrSigCQFH,"Bee Gees Catalog",3A,,https://i.scdn.co/image/ab67616d0000485152038992fc6d7868f31d23b7
