#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
138,"METAMORPHOSIS","INTERWORLD",86,175,"phonk brasileiro","","METAMORPHOSIS",2021-11-25,02:22,59,64,43,90,15,10,10,-13,G Minor,4,2024-01-05,2ksyzVfU0WJoBpu8otr4pz,"INTERWORLD",6A,https://p.scdn.co/mp3-preview/61baac6cfee58ae57f9f767a86fa5e99f9797664?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b852a616ae3a49a1f6b0f16e
139,"Infinity Edge","Pentakill",45,180,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,03:52,37,98,0,0,44,10,10,-5,F#/G♭ Minor,4,2024-01-05,43D7G1IUQdqmnrQ0miHjVV,"Riot Games",11A,https://p.scdn.co/mp3-preview/87333f40dc2ee5e22a3b4f0fe226b8e14328aa5b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
140,"mathematics","bbno$",0,170,"canadian hip hop, dark trap, meme rap","Hip Hop","mathematics",2022-04-08,02:27,76,84,6,0,87,20,20,-3,D#/E♭ Minor,4,2024-01-05,14wlnbFSJj5VTK5c1cDQMQ,"bbno$",2A,,https://i.scdn.co/image/ab67616d0000485190093642608a8220fba549f5
141,"Hikaye","Adamlar",56,92,"turkish rock","Rock","Dünya Günlükleri",2019-04-12,04:58,73,65,21,0,71,0,10,-8,E Minor,4,2024-01-05,3YPitUdhzPVFSFPviAOGq6,"GARAJ",9A,https://p.scdn.co/mp3-preview/26e4322f7bd98b62a9e9ada95f698523e45384b0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b362fca4833c8d3b0cc5616
142,"I Really Want to Stay at Your House","Rosa Walton,Hallie Coggins",77,125,"","","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",2020-12-18,04:06,49,74,0,0,13,0,0,-7,D#/E♭ Minor,4,2024-01-05,7mykoq6R3BArsSpNDjFQTm,"Lakeshore Records",2A,https://p.scdn.co/mp3-preview/4458f61d9260d98a9143303c0db8a50e4677672a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a91a5b301baac1f46e6f30eb
143,"September","Earth, Wind & Fire",66,126,"disco, funk, jazz funk, soul","R&B, Jazz","September",2018-04-17,03:35,69,83,17,0,98,0,20,-7,A Major,4,2024-01-05,7Cuk8jsPPoNYQWXK9XRFvG,"Columbia/Legacy",11B,https://p.scdn.co/mp3-preview/4a80cc8373c7b4b4663d330b30e97b24abc808e9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516e5689a9d09ac1fc2cba2ab0
144,"Shinzo wo Sasageyo!","Linked Horizon",70,160,"anime, otacore","Pop","Shingeki no Kiseki",2017-00-00,05:41,44,98,22,0,20,0,20,-4,C Major,4,2024-01-05,5uraJqtCBvLpwt3VeomZdq,"PONY CANYON INC.",8B,https://p.scdn.co/mp3-preview/9a6bffee121f2c40be36b75757cc7c6ca63048dc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485174164dc6fb6a320abf6a34fd
145,"Take Over","League of Legends,MAX,Jeremy McKinnon of A Day To Remember,HENRY",65,108,"speedrun, video game music, singer-songwriter pop, teen pop, viral pop, k-pop","Pop, Electronic, Classical","Take Over",2020-09-17,03:33,45,73,18,0,39,10,10,-4,F#/G♭ Minor,3,2024-01-05,7asFSf2pkWNEG3E5EuN1QR,"Riot Games",11A,https://p.scdn.co/mp3-preview/73ec7cbe8d4448fb981265437212f5b33e9e5eaf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851502d648ada3474ab82c18f1d
146,"tony thot","bbno$,lentra",40,93,"canadian hip hop, dark trap, meme rap","Hip Hop","bb steps",2018-07-12,02:16,92,63,47,0,86,20,0,-5,D Minor,4,2024-01-05,2WPBIdQkgi8hqExMWU4TuK,"bbno$",7A,https://p.scdn.co/mp3-preview/85f06395f1ba343f0bfec56972fab8c78443968b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a12f14b23a5dc572d652207a
147,"WHATS POPPIN","Jack Harlow",78,145,"deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","Sweet Action",2020-03-13,02:19,92,60,2,0,83,20,20,-7,B Minor,4,2024-01-05,1jaTQ3nqY3oAAYyCTbIvnM,"Generation Now/Atlantic",10A,https://p.scdn.co/mp3-preview/f2e1a575890ecea6d6c1a0a9c183f575cc48cfc5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485105a448540b069450ccfba889
148,"Cherry","Lana Del Rey",76,94,"art pop, pop","Pop","Lust For Life",2017-07-21,03:00,45,53,5,0,34,0,30,-9,G#/A♭ Minor,3,2024-01-05,1Ym6aMuT5bliaZMC67AmPp,"Polydor Records",1A,,https://i.scdn.co/image/ab67616d0000485195e2fd1accb339fa14878190
149,"Around the World","Daft Punk",74,121,"electro, filter house, rock","Hip Hop, Electronic, Rock","Homework",1997-01-17,07:09,96,80,0,89,84,10,0,-5,G Major,4,2024-01-05,1pKYYY0dkg23sQQXi0Q5zN,"Daft Life Ltd./ADA France",9B,https://p.scdn.co/mp3-preview/069ca7413057323193028d0992abac9980c7f3c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ac778cc7d88779f74d33311
150,"Wasted (feat. Lil Uzi Vert)","Juice WRLD,Lil Uzi Vert",77,145,"chicago rap, melodic rap, rap, hip hop, philly rap, rage rap","Hip Hop","Goodbye & Good Riddance",2018-12-10,04:18,74,58,4,0,50,20,10,-5,C Major,4,2024-01-05,1a7WZZZH7LzyvorhpOJFTe,"Juice WRLD Mixtape / ISR P&D",8B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4
151,"Hear Me Calling","Juice WRLD",1,89,"chicago rap, melodic rap, rap","Hip Hop","Death Race For Love",2019-03-08,03:09,70,69,31,0,50,10,10,-4,G Minor,4,2024-01-05,13ZyrkCDmRz5xY3seuAWYk,"Grade A Productions/Interscope Records",6A,,https://i.scdn.co/image/ab67616d00004851af149eb4002f65f83afc63c4
152,"I'm Still","Juice WRLD",69,120,"chicago rap, melodic rap, rap","Hip Hop","Goodbye & Good Riddance",2018-12-10,03:12,63,67,8,0,28,0,10,-5,B Major,4,2024-01-05,19m3E0nMZobyA93AxMXC32,"Juice WRLD Mixtape / ISR P&D",1B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4
153,"Lean Wit Me","Juice WRLD",82,164,"chicago rap, melodic rap, rap","Hip Hop","Goodbye & Good Riddance",2018-12-10,02:55,67,65,4,0,24,10,0,-6,C♯/D♭ Major,4,2024-01-05,3oDkdAySo1VQQG0ptV7uwa,"Juice WRLD Mixtape / ISR P&D",3B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4
154,"Dinle Beni Bi'","Yüzyüzeyken Konuşuruz",71,92,"turkish alternative rock, turkish rock","Rock","Akustik Travma",2018-02-23,02:24,56,68,56,91,54,0,10,-9,A Minor,4,2024-01-05,11PO9iu6PtpgL1JK4QNUEJ,"SONY MUSIC TURKEY",8A,https://p.scdn.co/mp3-preview/04aa1253589fbb55700c84cf1f8356cb0372826c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512de642b64eadaeff4697f156
155,"1 Thot 2 Thot Red Thot Blue Thot","Yung Gravy",59,80,"meme rap, minnesota hip hop","Hip Hop","Snow Cougar",2018-05-04,02:11,79,77,15,0,69,20,10,-6,F#/G♭ Major,4,2024-01-05,7LptQZjp5wgdYDQZPjOV9O,"Universal Records",2B,,https://i.scdn.co/image/ab67616d000048515ca7079fad6246966d57dc2c
156,"Californication","Red Hot Chili Peppers",85,96,"alternative rock, funk metal, funk rock, permanent wave, rock","Rock, Metal","Californication (Deluxe Edition)",1999-06-08,05:29,59,77,0,0,33,0,10,-3,A Minor,4,2024-01-05,48UPSzbZjgc449aqz8bxox,"Warner Records",8A,https://p.scdn.co/mp3-preview/0fd595c5b63db10f4a99683f8248ea5d13700683?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595
157,"Walk","Pantera",76,118,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal","Metal, Rock","Vulgar Display of Power",1992-02-21,05:15,43,70,0,0,70,0,0,-8,C♯/D♭ Minor,4,2024-01-05,7fcfNW0XxTWlwVlftzfDOR,"Atlantic Records",12A,https://p.scdn.co/mp3-preview/4d003a5b7df1dc79fb42d88a6993066729f07be9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851347c0a40c1e3f0c890a6d9d6
158,"YEAH RIGHT","Joji",77,169,"viral pop","Pop","BALLADS 1",2018-10-26,02:54,67,59,62,24,20,10,10,-10,C♯/D♭ Major,4,2024-01-05,1VGzxJnVQND7Cg5H5wGj14,"88rising Music/Warner Records",3B,https://p.scdn.co/mp3-preview/a5583f1e308e542367e722ed879b93bdb4e25f8f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160ba1d6104d0475c7555a6b2
159,"HWAA","(G)I-DLE",66,95,"k-pop girl group","Pop","I burn",2021-01-11,03:17,38,87,5,0,23,0,0,-3,F#/G♭ Minor,4,2024-01-05,5FiXhM80sP4yg6tEnHkZZn,"Universal Music LLC",11A,,https://i.scdn.co/image/ab67616d00004851fb9108286103eac3d310e290
160,"Dip","Madrigal",68,85,"turkish alt pop, turkish rock","Pop, Rock","Neogazino",2021-04-09,03:43,54,81,49,79,55,0,10,-10,G Minor,4,2024-01-05,0r6tglSiN3TZTyRMvMCR5B,"Madrigal",6A,https://p.scdn.co/mp3-preview/71632a2f483e44ea87da915984519d170bbe3434?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485101f420bb7b73ea2f9e2a6921
161,"She-Wolf - Remastered 2004 / Remixed","Megadeth",58,172,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Cryptic Writings (Expanded Edition - Remastered)",1997-06-17,03:37,39,92,0,0,57,0,10,-5,A#/B♭ Major,4,2024-01-05,5MhNgheI9IjDxQS5XQ3Ojo,"Capitol Records",6B,,https://i.scdn.co/image/ab67616d0000485176eff96fd2e3f9df3e71b276
162,"Hangar 18 - 2004 Remix","Megadeth",62,115,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Rust In Peace (2004 Remix / Expanded Edition)",1990-10-04,05:11,25,99,0,84,15,10,30,-4,D Major,4,2024-01-05,6b6uLZsoGhObYexIxnRbIb,"Capitol Records",10B,,https://i.scdn.co/image/ab67616d00004851be9fa5a89479b6af481938a0
163,"For Whom The Bell Tolls - Remastered","Metallica",75,118,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Ride The Lightning (Remastered)",1984-07-26,05:09,52,86,1,0,25,0,0,-6,C Major,4,2024-01-05,2dXsILW8gzkosqleHAvl0v,"Blackened Recordings / Universal Music",8B,,https://i.scdn.co/image/ab67616d000048519ad3e9959f48d513886b8933
164,"The Trooper - 2015 Remaster","Iron Maiden",75,160,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","Piece of Mind (2015 Remaster)",1983-00-00,04:12,28,91,3,1,67,0,30,-5,E Minor,4,2024-01-05,4OROzZUy6gOWN4UGQVaZMF,"Parlophone UK",9A,https://p.scdn.co/mp3-preview/44ed0e1d3b2183b4e3a3c0413a47b92ff9b0a485?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512277d1a849a63c7075ec38ff
165,"Burn It All Down","League of Legends,PVRIS",68,145,"speedrun, video game music, pixie, pop emo, pop punk","Rock, Electronic, Classical","Burn It All Down",2021-09-28,03:21,55,69,0,0,23,0,10,-7,A Minor,4,2024-01-05,0ked784BOZ1JtRVHux98jE,"Riot Games",8A,https://p.scdn.co/mp3-preview/86935c567aa7b678895cb1944c8fdad3e42b5ce9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485162b4ad8a3803bfb2f2d28f41
166,"Daddy Issues","The Neighbourhood",86,85,"modern alternative rock, modern rock, pop, pov: indie","Rock, Pop","Wiped Out!",2015-10-30,04:20,59,52,7,15,34,0,10,-9,A#/B♭ Major,4,2024-01-05,5E30LdtzQTGqRvNd7l6kG5,"Columbia",6B,https://p.scdn.co/mp3-preview/d79918fba2888bf825a5edc938ce1f79ed12ff7b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513066581d697fbdee4303d685
167,"Summertime Sadness","Lana Del Rey",86,112,"art pop, pop","Pop","Born To Die - The Paradise Edition",2012-01-01,04:25,56,65,5,0,24,0,10,-7,C♯/D♭ Minor,4,2024-01-05,3BJe4B8zGnqEdQPMvfVjuS,"Polydor Records",12A,,https://i.scdn.co/image/ab67616d00004851ebc8cfac8b586bc475b04918
168,"Blacklist","Exodus",57,75,"death metal, hard rock, metal, old school thrash, speed metal, thrash metal","Metal, Rock","Tempo of the Damned",2004-02-02,06:16,53,97,0,56,60,0,20,-3,D#/E♭ Major,4,2024-01-05,3iUJrkMilUVkUKtYZK7Th4,"Nuclear Blast",5B,https://p.scdn.co/mp3-preview/3752a7ee80510a20e75567425dec7a96905f69e4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851378c4ee63d4511e43d0398b8
169,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons,JID,Arcane,League of Legends",79,77,"modern rock, pop, rock, hip hop, pop rap, rap, underground hip hop, speedrun, video game music","Hip Hop, Rock, Pop, Electronic, Classical","Enemy (with JID) [from the series Arcane League of Legends]",2021-10-28,02:53,73,78,24,0,56,20,40,-4,B Minor,4,2024-01-05,1r9xUipOqoNwggBpENDsvJ,"KIDinaKORNER/Interscope Records",10A,,https://i.scdn.co/image/ab67616d00004851aa597e50829169e6994eb403
170,"Oh my god","(G)I-DLE",69,110,"k-pop girl group","Pop","I trust",2020-04-06,03:15,79,76,4,0,48,0,10,-4,E Minor,4,2024-01-05,2DmRXiyn03tOqKgEJXlaiJ,"Universal Music LLC",9A,,https://i.scdn.co/image/ab67616d00004851664020dc5b2af2d454ffa2d4
171,"Uzunlar - V1","Evdeki Saat",67,170,"turkish alt pop, turkish alternative rock, turkish rock","Pop, Rock","Uzunlar",2020-02-14,04:42,56,59,18,0,97,0,0,-10,G Minor,4,2024-01-05,1vLkBVAy8ZWrqcQjYTPP3a,"AVRUPA MÜZİK YAPIM",6A,https://p.scdn.co/mp3-preview/253bc1b33bf3b85ff83cea917fc270a84216ab13?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851917b71d0a9aa3396f0031c40
172,"Daha Mutlu Olamam","mor ve ötesi",64,136,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Gül Kendine",2001-00-00,03:40,49,70,1,0,56,0,0,-7,A Major,4,2024-01-05,2eLrEVKhufuCkMn0NhdWUJ,"ADA MÜZİK",11B,https://p.scdn.co/mp3-preview/eb21f5d206e5f923adbc0b6f815ddf49671a9b2b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851598a4aef0e9be51b51ea770e
173,"Cinnamon Girl","Lana Del Rey",84,92,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,05:00,29,34,81,41,14,0,10,-11,F#/G♭ Minor,5,2024-01-05,2mdEsXPu8ZmkHRRtAdC09e,"Polydor Records",11A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
174,"gone","bbno$",39,100,"canadian hip hop, dark trap, meme rap","Hip Hop","i don't care at all",2019-11-08,03:21,61,57,13,20,17,0,0,-10,A Minor,4,2024-01-05,2Gok70nLuJVS24OPay7kGW,"bbno$",8A,https://p.scdn.co/mp3-preview/51764287bf76ada0ee0740648b3a3ede395f5462?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
175,"what would baby do?","bbno$,lentra",35,150,"canadian hip hop, dark trap, meme rap","Hip Hop","what would baby do?",2020-04-17,02:33,80,47,57,0,77,20,10,-12,F#/G♭ Minor,4,2024-01-05,0uLgF7pdj9Gk4ok1z5OVFh,"bbno$",11A,https://p.scdn.co/mp3-preview/03c7aaea65832d57b6418986ad86b80bbd987566?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f38240268a558b4c6e59b8e8
176,"Sandal","Yüzyüzeyken Konuşuruz",55,93,"turkish alternative rock, turkish rock","Rock","Akustik Travma",2018-02-23,04:36,60,57,52,78,29,0,50,-10,C Minor,4,2024-01-05,7ouMGV7ScnMUGXKFGAGjXe,"SONY MUSIC TURKEY",5A,https://p.scdn.co/mp3-preview/bc4ae5e3985001c752cff9d92f4d4c42b3b7ff85?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512de642b64eadaeff4697f156
177,"BETTER","TWICE",52,125,"k-pop, k-pop girl group, pop","Pop","BETTER",2020-11-11,03:43,77,70,0,0,58,0,30,-5,F#/G♭ Minor,4,2024-01-05,0rSMzlAKNapoat4NdZYmi3,"WM Japan",11A,https://p.scdn.co/mp3-preview/fcf739723a53c430242f808db063849522f0807b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c43616dae1f1f63886679cbc
178,"Wherever I May Roam","Metallica",67,131,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Metallica",1991-08-12,06:43,55,82,0,0,33,0,0,-8,A Minor,4,2024-01-05,22GbAGb80ZZNgm2yrBMnpR,"Blackened Recordings / Universal Music",8A,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802
179,"Voice of the Soul","Death",58,79,"death metal, dissonant death metal, florida death metal, groove metal, hard rock, metal, speed metal, technical death metal","Metal, Rock","The Sound of Perseverance - Reissue",1998-00-00,03:43,16,57,0,89,35,0,10,-6,G Minor,3,2024-01-05,69Yia3qCLw6N9U80WhLwLn,"Relapse Records",6A,https://p.scdn.co/mp3-preview/dcee384354630d9df9b1c49c72d031b78b55c98f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485191fcdc499f2dbfbcd7e58b59
180,"Küçük Sevgilim","mor ve ötesi",57,105,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Büyük Düşler",2006-05-05,04:13,62,38,52,0,9,0,0,-9,D Minor,4,2024-01-05,3kqHgBc6kh4R6iUaazvVoo,"RAKUN MÜZİK FİLM",7A,https://p.scdn.co/mp3-preview/099ce6220b7194f1da7f371182508028cbddd151?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f011a7a45702776836f88709
181,"La Isla Bonita","Madonna",64,100,"dance pop, pop","Pop","Celebration (double disc version)",2009-09-18,04:02,71,83,39,0,97,0,0,-5,C♯/D♭ Minor,4,2024-01-05,2Iib2MV3ECFJAourgP9dlY,"Warner Records",12A,https://p.scdn.co/mp3-preview/b011478042db01d9f9b34e9855b566561f6ff143?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511fc9fd5d701ee05cb39b7b19
182,"Born To Die","Lana Del Rey",77,86,"art pop, pop","Pop","Born To Die - The Paradise Edition",2012-01-01,04:45,43,63,22,0,38,0,20,-7,E Minor,4,2024-01-05,4Ouhoi2lAhrLJKFzUqEzwl,"Polydor Records",9A,,https://i.scdn.co/image/ab67616d00004851ebc8cfac8b586bc475b04918
183,"Lying In State","Megadeth",41,131,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Dystopia",2016-01-22,03:34,32,100,0,0,8,20,0,-3,D Major,1,2024-01-05,6gQ0syotEbHeDIYTC4EoSf,"AG Records (Megadeth) 2017",10B,,https://i.scdn.co/image/ab67616d00004851db38819ff1e73809f8be6107
184,"Hotel California - 2013 Remaster","Eagles",85,147,"album rock, classic rock, heartland rock, mellow gold, rock, soft rock, yacht rock","Rock","Hotel California (2013 Remaster)",1976-12-08,06:31,58,51,1,0,61,0,0,-9,D Major,4,2024-01-05,40riOy7x9W7GXjyGp4pjAv,"Rhino/Elektra",10B,https://p.scdn.co/mp3-preview/6fedc11d0f55bef176cc1c5725ac1c57f9a2534a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514637341b9f507521afa9a778
185,"West Coast","Lana Del Rey",85,123,"art pop, pop","Pop","Ultraviolence (Deluxe)",2014-01-01,04:16,53,59,19,2,46,0,0,-8,F#/G♭ Minor,4,2024-01-05,5Y6nVaayzitvsD5F7nr3DV,"Polydor Records",11A,,https://i.scdn.co/image/ab67616d000048511624590458126fc8b8c64c2f
186,"Beyond the Realms of Death","Judas Priest",53,172,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Stained Class",1978-10-27,06:49,29,72,4,0,54,0,10,-6,B Minor,4,2024-01-05,3Rtv6zRNKpeSygXoaF9kCm,"Columbia",10A,https://p.scdn.co/mp3-preview/ccb855edb651fcd3be82fd005038b50e9474fa7d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a4c79ec8f98d1866d266f5af
187,"Buttercup","Jack Stauber",70,120,"hypnagogic pop, pittsburgh indie, pov: indie","Pop, Rock","Pop Food",2017-03-25,03:28,71,37,72,81,55,0,20,-9,G Major,4,2024-01-05,2mlGPkAx4kwF8Df0GlScsC,"Plopscotch Records",9B,https://p.scdn.co/mp3-preview/036e4637e24d17133016f3fbe80d55891f300533?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d2b66d95bccbf64354358612
188,"yoga","bbno$,Rebecca Black",30,118,"canadian hip hop, dark trap, meme rap, ","Hip Hop","yoga",2021-10-08,02:37,76,76,4,0,87,20,80,-6,E Minor,4,2024-01-05,584h0fUq9maZhErREt79EA,"bbno$",9A,,https://i.scdn.co/image/ab67616d000048510275d5fb946bfbc78b7f6ea1
189,"Demons and Angels (feat. Juice WRLD)","A Boogie Wit da Hoodie,Juice WRLD",69,77,"melodic rap, rap, trap, chicago rap","Hip Hop","Hoodie SZN",2018-12-21,03:34,81,55,1,0,18,10,10,-7,D Minor,4,2024-01-05,3L19besdNQzd342qL78xqm,"Highbridge the Label / Atlantic Records",7A,https://p.scdn.co/mp3-preview/0ec85bf8f1067e5e6f578d89ed143a25eec14fe9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a5c7151899ae5da4f4382d54
190,"Lightbringer - Acoustic","Pentakill,Jorn Lande",49,130,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,03:14,45,33,80,0,17,0,10,-10,A Minor,4,2024-01-05,2c3RC6Q1srMggPeBitBBvO,"Riot Games",8A,https://p.scdn.co/mp3-preview/8e425990d9634a06ad225574ebf6731918647080?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
191,"Justin Bieber Wrist","BABY GRAVY,Yung Gravy,bbno$",38,164,"meme rap, minnesota hip hop, canadian hip hop, dark trap","Hip Hop","Baby Gravy 2",2020-02-14,02:43,70,62,43,0,79,20,20,-7,C♯/D♭ Minor,4,2024-01-05,1Lg8ayJsmrTHzf619nSugF,"Baby Gravy",12A,https://p.scdn.co/mp3-preview/8be8ca28559b68a13b80b061e50a0a68fd01b2d4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485115f04c6e3d7c57a5a4348bca
192,"Stranded","Gojira",67,92,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Magma",2016-06-17,04:29,51,88,0,1,50,0,0,-5,G Minor,4,2024-01-05,60fUDmIWuKhngaeBIVhqIV,"Roadrunner Records",6A,https://p.scdn.co/mp3-preview/7c153b1c254c73fe348016ce9b56c5f18a1b8f19?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851422c622517ea0bd7eda33e08
193,"Öyle kolay aşık olmam","Canozan,Damla Eker",66,127,"turkish alt pop, turkish alternative rock, turkish rock, ","Pop, Rock","Öyle kolay aşık olmam",2017-06-14,03:20,70,56,2,16,18,0,30,-9,G Minor,4,2024-01-05,2k62KlwlLa2o7gdXvopqW6,"Canozan 2021",6A,https://p.scdn.co/mp3-preview/c446cf0b9b2c20ff631a70f7928a34ba3b431bc2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485151c66f0250f92587921cc623
194,"First Class","Jack Harlow",11,107,"deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","First Class",2022-04-08,02:53,91,56,3,0,32,10,10,-6,G#/A♭ Major,4,2024-01-05,1rDQ4oMwGJI7B4tovsBOxc,"Generation Now/Atlantic",4B,,https://i.scdn.co/image/ab67616d000048510fbbde391655703a7c8cdc79
195,"Crazy Train","Ozzy Osbourne",79,138,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock","Rock, Metal","Blizzard Of Ozz (40th Anniversary Expanded Edition)",2020-09-18,04:53,45,91,41,0,52,10,20,-4,A Major,4,2024-01-05,7ACxUo21jtTHzy7ZEV56vU,"Epic/Legacy",11B,https://p.scdn.co/mp3-preview/82413173824c77d38be0f2db4456ebf289d12f05?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851475ca6e5c1ce0ef70740c3c6
196,"RAVE","Dxrk ダーク",80,120,"drift phonk","Electronic","RAVE",2022-03-18,02:49,72,75,24,85,34,0,10,-6,G#/A♭ Major,4,2024-01-05,01kfSdF9zfcDLri5sSWEoL,"Dxrk",4B,https://p.scdn.co/mp3-preview/c7a8d72c0241d5f90211ffae530ba6748d9d9f04?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851144fcad8ffb348edefb9e851
197,"Ölsem Yeridir","Yüzyüzeyken Konuşuruz",63,140,"turkish alternative rock, turkish rock","Rock","Ölsem Yeridir",2019-04-26,03:52,60,52,37,10,11,0,0,-7,D Minor,4,2024-01-05,7zn6VQuPR6aCLPRcZAA89R,"SONY MUSIC TURKEY",7A,https://p.scdn.co/mp3-preview/48ea8cc0ca86aaf06f915b7a37a30a68af90d730?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851859be5710df0b9724aa59f16
198,"Shootout","Izzamuzzic,Julien Marchal",72,87,"kazakh pop, russian electronic, ","Pop, Electronic","Shootout",2022-06-30,04:55,66,58,31,91,55,0,10,-9,D Major,4,2024-01-05,4pTkDIlpFNoeWbahu8pVXW,"Izzamuzzic / Kurate Music",10B,https://p.scdn.co/mp3-preview/25e5d33c1622151d5dcbb7aec9643d989ea6142c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485154d374dbb7b252ff601baf2e
