#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
60,"Instant Crush (feat. Julian Casablancas)","Daft Punk,Julian Casablancas",77,110,"electro, filter house, rock, indie rock","Hip Hop, Electronic, Rock","Random Access Memories",2013-05-20,05:37,78,59,4,62,52,0,0,-10,A#/B♭ Minor,4,2023-12-26,2cGxRwrMyEAp8dEbuZaVv6,"Columbia",3A,https://p.scdn.co/mp3-preview/a52d000457fc91fdb18bfaa1f690c82bf7b1a036?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b9b36b0e22870b9f542d937
61,"R U Mine?","Arctic Monkeys",83,97,"garage rock, modern rock, permanent wave, rock, sheffield indie","Rock","AM",2013-09-09,03:21,29,76,1,0,62,0,30,-6,F#/G♭ Minor,4,2023-12-26,2AT8iROs4FQueDv2c8q2KE,"Domino Recording Co",11A,https://p.scdn.co/mp3-preview/d41c9b18f0787cc9b2ccea10740d92dd7e7f639a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163
62,"mememe","bbno$,lentra",50,112,"canadian hip hop, dark trap, meme rap","Hip Hop","good luck have fun",2020-10-09,02:21,98,39,5,0,59,20,0,-11,C♯/D♭ Major,4,2023-12-26,5Ii1kY2dSOyMZpRGFa6NxO,"bbno$",3B,https://p.scdn.co/mp3-preview/ee3a21c27444605643b55290ac90381884ce52ee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851770f784e4ab79dd5963d2c90
63,"Dünyaya Bedel","mor ve ötesi",49,145,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Sirenler",2022-01-21,05:48,51,83,0,0,62,0,0,-6,F#/G♭ Minor,4,2023-12-26,7EkTXLhxIusS6lSKlSymbA,"RAKUN MÜZİK FİLM",11A,https://p.scdn.co/mp3-preview/a20c29009e60034ce9d516ee2bc3916d1765d618?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c749522e6390ff6cfe941033
64,"Adamın Dibi","mor ve ötesi",43,147,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Sirenler",2022-01-21,04:37,47,74,0,0,38,0,0,-6,D Minor,4,2023-12-26,204vk1sfqltmQRHDFivr7g,"RAKUN MÜZİK FİLM",7A,https://p.scdn.co/mp3-preview/4c8c2502264fb6b63deb65aeaa3be62f6c8ce2f1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c749522e6390ff6cfe941033
65,"Yeşil Su","Serdar Ortaç",51,104,"turkish pop","Pop","Kara Kedi",2010-05-14,04:49,82,88,7,0,84,0,10,-6,E Minor,4,2023-12-26,6vPUeLKcxllWJSNuWN7uHY,"EMRE GRAFSON MÜZİK",9A,https://p.scdn.co/mp3-preview/896aad2447e8642dc5d0469f69023224112c3a5f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851339c6b6dd9b58001f7b20b26
66,"","",0,120,"","","Give It To Me",2023-01-02,00:00,98,41,13,0,43,30,0,-16,C Major,4,2023-12-26,40HqwKbcJ62zpsBW2pWBTq,"b6lletproof",8B,,https://i.scdn.co/image/ab67616d00004851247239499464d35b214e5bf0
67,"Fake ID","Riton,Kah-Lo",45,122,"house, pop dance, uk dance, nigerian pop","Electronic, Pop","Fake ID",2017-12-15,04:06,75,86,21,4,60,0,20,-6,G#/A♭ Major,4,2023-12-26,6nmqkfCABUKJ3NawfwyPMm,"Last Gang",4B,,https://i.scdn.co/image/ab67616d00004851be12d3d3f2381d5b28b0a9b7
68,"Unutmak Öyle Kolay Mı Sandın","Semicenk",69,92,"turkish pop","Pop","Unutmak Öyle Kolay Mı Sandın",2022-08-24,02:24,72,64,61,0,62,10,0,-7,G#/A♭ Major,4,2023-12-26,2Pe8d9oClBgLkkz2N35AiN,"EVA RECORDS",4B,https://p.scdn.co/mp3-preview/b77f99cf364d34f9566bdfc1c76595d73386a252?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513b3955d72d353c30366ac352
69,"Crystals","Isolate.exe",76,100,"","","Crystals",2022-01-28,02:19,69,73,44,66,13,0,0,-10,B Major,4,2023-12-26,2BH3j05ZXWr5PR30sW079d,"Isolate.exe",1B,https://p.scdn.co/mp3-preview/e9698863959472e8ba296a9e55d28ee754541efa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485197ec3691a89dfb9e05792a0b
70,"Slapper","DVRST",0,90,"chill phonk, drift phonk","Electronic","Fast & Furious: Drift Tape (Phonk Vol 1)",2022-12-16,01:07,72,98,1,81,65,0,0,-5,B Major,4,2023-12-26,7mtsigBhtzIJ8e4XsfpMkI,"APG Inc – FF10",1B,,https://i.scdn.co/image/ab67616d0000485153a28b48116ae275d2684746
71,"BANKAI","DXNT L13",62,200,"anime phonk","","BANKAI",2022-08-19,01:55,51,97,9,85,65,20,50,-8,E Major,3,2023-12-26,33sPNJZxIi4Qq9jy4rACPJ,"Goost Music",12B,https://p.scdn.co/mp3-preview/b0bedb5891f866021ecab25df656efe739c0b441?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485198a53258db4616f2949bba24
72,"Why Not","Ghostface Playa",74,120,"drift phonk","Electronic","Why Not",2022-04-01,02:45,73,98,0,90,93,0,30,-2,A Major,4,2023-12-26,4oMyggIzClkOcCTvotFLkP,"Ghostface Playa",11B,https://p.scdn.co/mp3-preview/0490a27d6d38ce6981915e9272f996cf4da57f3b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485167e4046891a0207cd9e27574
73,"Step Back!","1nonly,SXMPRA",76,128,"aesthetic rap, drift phonk","Hip Hop, Electronic","Step Back!",2022-09-02,02:30,78,89,19,0,44,20,10,-6,C♯/D♭ Major,4,2023-12-26,6jdwbcH788txYS6Doy1F1j,"NSF Productions LLC",3B,https://p.scdn.co/mp3-preview/e4d4355967669e66d4bbc7a336463b885fff68b3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da044bcfd7538fda65e3a7fc
74,"classical phonk","0to8,madeinnline",70,125,"gym phonk, phonk brasileiro","Pop","classical phonk",2022-11-11,01:26,68,97,0,93,54,0,20,-3,G Minor,3,2023-12-26,7gl5qUaVpN6xOg4mkzGHSl,"0to8",6A,https://p.scdn.co/mp3-preview/23a0626f61df03dec54d14107360d647a60fa5bf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c45274c1504f0817f4af977a
75,"Disaster's End","KSLV Noh",53,117,"drift phonk","Electronic","Disaster's End",2022-11-17,02:21,76,51,9,88,55,0,10,-5,C Major,4,2023-12-26,6QdHwnhlwUuJggJLMDoTMm,"KSLV Noh",8B,https://p.scdn.co/mp3-preview/520a28feac390ac2ca010ecde9a3bd6e4d37ad0f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851595bfe99eb20118a8a5025fc
76,"Murder In My Mind","Kordhell",83,120,"drift phonk","Electronic","Murder In My Mind",2022-01-21,02:25,71,97,1,0,57,10,10,-1,A#/B♭ Major,4,2023-12-26,6qyS9qBy0mEk3qYaH8mPss,"Kordhell",6B,https://p.scdn.co/mp3-preview/ec3b94db31d9fb9821cfea0f7a4cdc9d2a85e969?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511440ffaa43c53d65719e0150
77,"Poşet","Serdar Ortaç",64,130,"turkish pop","Pop","Kara Kedi",2010-05-14,05:16,79,89,3,0,65,20,0,-5,G Minor,4,2023-12-26,3RmegrVcVzOmpugUtstJBl,"EMRE GRAFSON MÜZİK",6A,https://p.scdn.co/mp3-preview/71d0a97fb00b85d168b88ed444675a30b514beb2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851339c6b6dd9b58001f7b20b26
78,"slop","bbno$",40,174,"canadian hip hop, dark trap, meme rap","Hip Hop","i don't care at all",2019-11-08,02:45,72,41,29,0,22,30,0,-11,C Major,4,2023-12-26,44lJSYlT2qRU64zNAtG9JS,"bbno$",8B,https://p.scdn.co/mp3-preview/7c62309c5d6d50735cded1ea8e2b0095a3d2a22c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
79,"Neverita","Bad Bunny",81,122,"reggaeton, trap latino, urbano latino","Latin","Un Verano Sin Ti",2022-05-06,02:53,88,50,7,0,43,0,10,-8,A#/B♭ Major,4,2023-12-26,31i56LZnwE6uSu3exoHjtB,"Rimas Entertainment LLC",6B,https://p.scdn.co/mp3-preview/b50a3cafa2eb688f811d4079812649bfba050417?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149d694203245f241a1bcaa72
80,"Aşk İçinde","mor ve ötesi",56,126,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Dünya Yalan Söylüyor",2004-04-16,04:01,62,82,0,1,51,0,0,-3,B Minor,3,2023-12-26,5O3zj7zm9PtGH6KS4qGJRQ,"RAKUN MÜZİK FİLM",10A,https://p.scdn.co/mp3-preview/a709560df0ff54bfd228208b252da926bb9870ca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485161cd6f5ad7c69b76adbc5419
81,"Düşer Aklıma","Semicenk",67,162,"turkish pop","Pop","Düşer Aklıma",2021-12-08,02:40,71,42,6,0,32,0,0,-9,G#/A♭ Major,4,2023-12-26,5Qf8dlJ2zZTfztx7o7kbDN,"Eva Records TR",4B,https://p.scdn.co/mp3-preview/36da0d3528475353945b0e9603baafddc0c0c018?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca6e11bf66f37cf16442f79f
82,"Al Sevgilim","Semicenk,Funda Arar",67,154,"turkish pop","Pop","Al Sevgilim",2022-04-08,03:12,62,51,6,0,32,10,10,-9,G#/A♭ Minor,4,2023-12-26,0UguFn9xs4WQshHabcxUxH,"Eva Records TR",1A,https://p.scdn.co/mp3-preview/d8b6c02774afa2f6aab272d279f7d3101670a6b8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851720261ee1813c43f5aebbc3f
83,"GigaChad Theme - Phonk House Version","g3ox_em",80,128,"","","GigaChad Theme (Phonk House Version)",2022-08-22,02:26,59,50,0,94,58,0,10,-6,A Major,4,2023-12-26,7mLWNwcvwRdEviz6SfYp8A,"g3ox_em",11B,https://p.scdn.co/mp3-preview/6570e81d4c63389444b4cd049c5e4a5fcf7913d8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ddff87d44e3d726372ef7f56
84,"COWBELL WARRIOR!","SXMPRA",2,167,"drift phonk","Electronic","COWBELL WARRIOR!",2021-12-08,02:29,75,80,3,0,71,30,40,-6,D Major,4,2023-12-26,5YVNmwohNrDoo4f8EQ5htK,"HERE FOREVER",10B,,https://i.scdn.co/image/ab67616d0000485129b6bef6e16f5fa771be9d69
85,"Phonky Town","PlayaPhonk",71,125,"drift phonk","Electronic","Phonky Town",2021-03-16,02:21,81,82,36,83,34,30,10,-5,C♯/D♭ Major,4,2023-12-26,5mnpMkzp3Z2RCCbwIEZCbv,"Arista Records",3B,https://p.scdn.co/mp3-preview/b3e721b9d04297ec4ed9d6895a4e6f3eba86c2f1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f13c87b29acce422dbab4cac
86,"SUICIDE YEAR","WEEDMANE,Suicideyear",74,128,"drift phonk, phonk, wave","Electronic, Hip Hop","SUICIDE YEAR",2020-12-16,01:31,79,87,17,0,40,0,10,-6,F#/G♭ Minor,4,2023-12-26,6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE",11A,https://p.scdn.co/mp3-preview/5b7183d0447203eb6a80989dac9712be5111b334?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514b3656b847d344d9ad53be34
87,"Close Eyes","DVRST",79,96,"chill phonk, drift phonk","Electronic","Close Eyes",2021-05-25,02:12,78,57,7,84,21,0,10,-10,C Major,4,2023-12-26,3CLSHJv5aUROAN2vfOyCOh,"DVRST",8B,https://p.scdn.co/mp3-preview/1f8b8a2c1f25d819f2057a5683f6714598d33f37?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111447aead485afd7c57aa042
88,"Lady - Hear Me Tonight","Modjo",79,126,"disco house, filter house","Electronic","Modjo (Remastered)",2001-00-00,05:07,72,81,1,3,87,0,0,-6,F#/G♭ Major,4,2023-12-26,49X0LAl6faAusYq02PRAY6,"Modjo Music",2B,https://p.scdn.co/mp3-preview/05e58f0bcf5a9a29f60d5aa4fd685a528a59f328?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485154c5c304064df85d61253ac7
89,"Harder, Better, Faster, Stronger","Daft Punk",72,123,"electro, filter house, rock","Hip Hop, Electronic, Rock","Discovery",2001-03-12,03:44,82,72,4,0,69,10,30,-9,F#/G♭ Minor,4,2023-12-26,5W3cjX2J3tjhG8zb6u0qHn,"Daft Life Ltd./ADA France",11A,https://p.scdn.co/mp3-preview/18372aae97b8d78de63f3fa200cc36a6eef5e98e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b33d46dfa2635a47eebf63b2
90,"Bana Sor","Ferdi Tayfur",59,138,"arabesk","Pop","Hoşçakal",1990-10-16,06:01,45,36,33,0,41,0,20,-15,D Minor,4,2023-12-26,0P9nLef6NAjgDJAbgYFHbg,"FERDİFON PLAK KASET",7A,https://p.scdn.co/mp3-preview/a8b9c40bd789103975fc27dda7bee18b8e8b7b89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511844ac86613302a39a712271
91,"Flying Whales","Gojira",62,95,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","From Mars to Sirius",2005-09-07,07:44,27,93,0,4,20,0,10,-4,G Minor,4,2023-12-26,5OjCsHeByDYEGxMrb1z8KQ,"Listenable records",6A,https://p.scdn.co/mp3-preview/8156d6253b941124dae267d33bb32ee30268da95?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7b11aeef189b2ec6857d90e
92,"Stranded","Gojira",66,92,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Magma",2016-06-17,04:29,51,88,0,1,50,0,0,-5,G Minor,4,2023-12-26,60fUDmIWuKhngaeBIVhqIV,"Roadrunner Records",6A,https://p.scdn.co/mp3-preview/7c153b1c254c73fe348016ce9b56c5f18a1b8f19?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851422c622517ea0bd7eda33e08
93,"Silvera","Gojira",62,137,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Magma",2016-06-17,03:32,33,96,0,6,24,0,30,-4,D Major,4,2023-12-26,5uunXHE4kIW6uS4HWAXaOQ,"Roadrunner Records",10B,https://p.scdn.co/mp3-preview/0cdd5ba5414f709279dd57f1a7e4a99d3f2f2170?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851422c622517ea0bd7eda33e08
94,"Only Pain","Gojira",52,99,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Magma",2016-06-17,03:59,39,95,0,1,32,0,30,-5,D#/E♭ Major,3,2023-12-26,7MuPOXU2vjEe3Kh9LfbM5v,"Roadrunner Records",5B,https://p.scdn.co/mp3-preview/5e80c3bac32cae24dbfdd12cd8562c1da8fa2a18?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851422c622517ea0bd7eda33e08
95,"Grind","Gojira",44,113,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Fortitude",2021-04-30,05:34,26,96,0,96,27,0,30,-5,D Minor,4,2023-12-26,0EDk9FulhYuWOANSW7wvLT,"Roadrunner Records",7A,https://p.scdn.co/mp3-preview/269c8574f25d6ebc29bfe3586926c0c4d85035a3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513eb3d09afc2829a9706f891e
96,"The Gift of Guilt","Gojira",39,157,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","L'Enfant Sauvage",2012-06-26,05:56,20,98,0,69,8,0,10,-6,F Minor,4,2023-12-26,5ke0lqEJZM2nAD3aRMxfV2,"Roadrunner Records",4A,https://p.scdn.co/mp3-preview/26c357c339c66506d93a014bf55a4dfc736c6bf0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485198fd12235fab9949beaf8496
97,"Sweater Weather","The Neighbourhood",91,124,"modern alternative rock, modern rock, pop, pov: indie","Rock, Pop","I Love You.",2013-04-19,04:00,61,81,5,2,40,0,10,-3,A#/B♭ Major,4,2023-12-26,2QjOHCTQ1Jl3zawyYOpxh6,"Columbia",6B,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518265a736a1eb838ad5a0b921
98,"i remember","bbno$",37,77,"canadian hip hop, dark trap, meme rap","Hip Hop","eat ya veggies",2021-10-08,03:23,60,82,0,71,82,0,20,-6,D#/E♭ Major,4,2023-12-26,6qZcifm7zyUgsjXzooHbpz,"bbno$",5B,,https://i.scdn.co/image/ab67616d000048518c25aa58d7e0894df7436348
99,"quarantine freestyle","bbno$,lentra",33,138,"canadian hip hop, dark trap, meme rap","Hip Hop","quarantine freestyle",2020-03-31,01:32,84,54,57,0,82,30,0,-11,F#/G♭ Major,3,2023-12-26,0gmuEmkw0Yylh6aO6Cd3g7,"bbno$",2B,https://p.scdn.co/mp3-preview/678650772f43de6a8231da1d167db475982b49fc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b55f2b69ddbf3e5beaf75a74
100,"Our Time Is Now","Gojira",55,99,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Our Time Is Now",2022-10-14,04:31,23,95,0,19,40,0,10,-3,D Minor,4,2023-12-26,0dDs144SVansAFynvKYQMW,"Roadrunner Records",7A,https://p.scdn.co/mp3-preview/41ef228f2d7f699d25861bb74a4c027c8e7b0cc8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510856b3ffb19887a67f860760
101,"L'enfant sauvage","Gojira",57,88,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","L'Enfant Sauvage (Special Edition)",2012-06-26,04:17,14,100,0,44,8,10,30,-6,G#/A♭ Major,3,2023-12-26,4PWxt9Fy949kUtkEi2GI5V,"Roadrunner Records",4B,https://p.scdn.co/mp3-preview/1ee4f7269b0f45043f6061a5612edee7c2ba29e9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ac9158414ee0e4042ffc56d
102,"South Of Heaven","Slayer",63,140,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","South Of Heaven",1988-01-01,04:58,31,99,0,9,4,30,10,-4,F Minor,4,2023-12-26,3U9gogDStAfWxSm91PJuxb,"American Recordings Catalog P&D",4A,,https://i.scdn.co/image/ab67616d000048516b5a07577377bb68b33e908c
103,"Predator - World Ender Remix","Pentakill,League of Legends,Tre Watson,TELLE,Mark Evans",43,111,"melodic power metal, speedrun, video game music, ","Metal, Electronic, Classical","Predator (World Ender Remix)",2022-11-29,02:55,53,85,0,51,8,0,10,-6,D Major,4,2023-12-26,2FmRCZSu9evGNhPiywN87F,"Riot Games Inc, Distributed by Venice Music",10B,https://p.scdn.co/mp3-preview/d8cc237a86b9ecd4bec9320c8130a51502757eef?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511539668fa09dc2ca3ccef26a
104,"Redemption","Pentakill,Jorn Lande,Noora Louhimo",50,177,"melodic power metal, hel","Metal","III: Lost Chapter",2021-09-08,04:15,36,99,0,0,29,10,10,-4,A Major,4,2023-12-26,3voBp3LlT8uHeQJ1QNWr8K,"Riot Games",11B,https://p.scdn.co/mp3-preview/2cd24b0022ae79b11decdae8fd0773e66cdb8ad7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
105,"Executioner's Calling","Pentakill,Jorn Lande,Tre Watson",43,140,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:36,43,95,0,0,26,10,10,-6,G Major,4,2023-12-26,5hdHRPKv5pwB93nBq19reU,"Riot Games",9B,https://p.scdn.co/mp3-preview/77415091384e3a7fd4025ce9cf6b62a3a9962217?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
106,"Angry Again","Megadeth",64,128,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Hidden Treasures",1995-00-00,03:47,69,72,0,68,96,0,30,-9,D#/E♭ Minor,4,2023-12-26,3CI1JP2ooMBSFjIy1u6Yrc,"Parlophone Catalogue",2A,,https://i.scdn.co/image/ab67616d00004851d408b2375e0ca6362c968d0f
107,"Holy Wars...The Punishment Due - 2004 Remix","Megadeth",69,125,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Rust In Peace (2004 Remix / Expanded Edition)",1990-10-04,06:32,33,99,0,11,22,10,30,-4,B Major,4,2023-12-26,5LyRtsQLhcXmy50VXhQXXS,"Capitol Records",1B,,https://i.scdn.co/image/ab67616d00004851be9fa5a89479b6af481938a0
108,"666 - World Divided","Kreator",48,98,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal","Metal, Rock","666 - World Divided",2020-03-27,04:44,45,96,0,1,37,0,10,-6,G Major,4,2023-12-26,2OsCkXO8524Qxwe1pR3eAb,"Nuclear Blast",9B,https://p.scdn.co/mp3-preview/207a45197d56c06d390848b7e48c5bbd21b2fe00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cb5b18a68644ae73353c5f3b
109,"METAMORPHOSIS","INTERWORLD",85,175,"phonk brasileiro","","METAMORPHOSIS",2021-11-25,02:22,59,64,43,90,15,10,10,-13,G Minor,4,2023-12-26,2ksyzVfU0WJoBpu8otr4pz,"INTERWORLD",6A,https://p.scdn.co/mp3-preview/61baac6cfee58ae57f9f767a86fa5e99f9797664?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b852a616ae3a49a1f6b0f16e
110,"SHADOW","ONIMXRU,SMITHMANE",76,120,"gym phonk, ","Pop","SHADOW",2022-07-29,02:42,72,69,0,28,53,0,10,-3,G Major,4,2023-12-26,0wGbyS1tExQSwOYu6UceyE,"ONIMXRU x SMITHMANE",9B,https://p.scdn.co/mp3-preview/8da3d397aeefafbb8356a89c23989096c2e87c97?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485199fbaa282e2f0b28fc383a06
111,"GHOST!","phonk.me,KIIXSHI",0,125,"gym phonk","Pop","GHOST!",2022-12-02,03:51,58,94,2,44,41,10,20,-3,C Major,4,2023-12-26,4uLe9sk4nymENqN4RHbFIQ,"Phonk Workshop",8B,,https://i.scdn.co/image/ab67616d000048517b83f01b12e6c12b328d7a45
112,"DEMONS IN MY SOUL","SCXR SOUL,Sx1nxwy",77,100,"drift phonk, ","Electronic","DEMONS IN MY SOUL",2022-09-23,02:00,77,43,2,92,42,0,30,-3,D Major,4,2023-12-26,72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL",10B,https://p.scdn.co/mp3-preview/f95d89248b1d24bf7c7bed60b96cd42f6695b2ea?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d7a9d97eb74cf7e3c4aaf9aa
113,"WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1","TWISTED,Oliver Tree",15,140,"meme, alternative hip hop","Hip Hop, Pop","WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1)",2022-09-28,02:44,60,60,15,0,16,0,10,-8,D Minor,4,2023-12-26,5Zlb01Jcn0Ld49zazzZJSB,"APG Inc – FF10",7A,,https://i.scdn.co/image/ab67616d00004851a6fb54b3fe850150c61e5980
114,"RAVE","Dxrk ダーク",80,120,"drift phonk","Electronic","RAVE",2022-03-18,02:49,72,75,24,85,34,0,10,-6,G#/A♭ Major,4,2023-12-26,01kfSdF9zfcDLri5sSWEoL,"Dxrk",4B,https://p.scdn.co/mp3-preview/c7a8d72c0241d5f90211ffae530ba6748d9d9f04?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851144fcad8ffb348edefb9e851
115,"MURDER PLOT","Kordhell",72,140,"drift phonk","Electronic","MURDER PLOT",2022-12-15,02:06,62,97,0,0,72,0,10,-2,B Minor,4,2023-12-26,62ZAFyVwbc9f2M8qCW1qJr,"Kordhell",10A,https://p.scdn.co/mp3-preview/c24827181ac3c57a5311515cbb8b16388bf0c900?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511b8344b543d7a6e7c04ac7d4
116,"DANSE MACABRE","MoonDeity",55,130,"","","DANSE MACABRE",2022-11-18,02:09,69,82,0,64,33,0,40,-7,G Major,4,2023-12-26,6WsmflGCwkuqed92TBOUPu,"MoonDeity",9B,https://p.scdn.co/mp3-preview/45b2e3bc3116069be9c0618e0b3b5f04ef74df58?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fe9a45829db7ad033377e717
117,"Sahara","Hensonn",76,115,"drift phonk, ukrainian phonk","Electronic","Sahara",2021-11-16,02:51,62,52,15,77,5,0,10,-9,D Major,4,2023-12-26,6nqdgUTiWt4JbABDurkxMI,"Hensonn",10B,https://p.scdn.co/mp3-preview/959d6cda0016789126db9fabb19c4c1ab5e99f34?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485183bd1e120f8b14407fe73816
118,"vendetta!","MUPP,Sadfriendd",78,126,"drift phonk, hyperpop, aesthetic rap, gym phonk","Hip Hop, Electronic, Pop","vendetta!",2022-05-20,01:47,71,91,18,0,67,10,10,-4,C♯/D♭ Major,4,2023-12-26,5Sk39LuvdwuvL84jD01Dum,"Sadfriendd x MUPP",3B,https://p.scdn.co/mp3-preview/cd65a8904e2b7b26ad4a3cabf9b9c87791052b3e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485145de6f708fe45e7db8d091db
119,"Live Another Day","Kordhell",77,115,"drift phonk","Electronic","Phonkageddon",2021-08-27,02:13,82,98,0,75,40,10,0,-1,A Major,4,2023-12-26,34lfu3S4fIcKZRNXzbdbo7,"Kordhell",11B,https://p.scdn.co/mp3-preview/ecf2cc576b9f49bc75922265e9630584688dba2e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cc319cc65277ea17783dca6b
